1976,WISCONSIN,WI,1962255,0.3876866156539288,0.6065913961233377,0.005721988222733539,9,0.2222222222222222,0.7777777777777778,0.0
1978,WISCONSIN,WI,1450482,0.4660195714252228,0.5298486985705442,0.004131730004233076,9,0.3333333333333333,0.6666666666666666,0.0
1980,WISCONSIN,WI,2134328,0.4945219291505336,0.5022555108680578,0.003222559981408668,9,0.4444444444444444,0.5555555555555556,0.0
1982,WISCONSIN,WI,1450932,0.4598375389060273,0.5297395053662061,0.010422955727766704,9,0.4444444444444444,0.5555555555555556,0.0
1984,WISCONSIN,WI,2075378,0.4977155968695823,0.4977565532640319,0.004527849866385786,9,0.4444444444444444,0.5555555555555556,0.0
1986,WISCONSIN,WI,1383141,0.4834705933812966,0.5090681282674724,0.0074612783512310035,9,0.4444444444444444,0.5555555555555556,0.0
1988,WISCONSIN,WI,2035482,0.489940466189335,0.5086014025179294,0.0014581312927355778,9,0.4444444444444444,0.5555555555555556,0.0
1990,WISCONSIN,WI,1255988,0.5187700837906095,0.4755873463759208,0.005642569833469746,9,0.5555555555555556,0.4444444444444444,0.0
1992,WISCONSIN,WI,2387930,0.5070613460193557,0.4832059566235191,0.009732697357125208,9,0.5555555555555556,0.4444444444444444,0.0
1994,WISCONSIN,WI,1459067,0.6123125257441914,0.3754625387319431,0.012224935523865594,9,0.6666666666666666,0.3333333333333333,0.0
1996,WISCONSIN,WI,2150327,0.5212318870571778,0.4707781653674069,0.007989947575415273,9,0.4444444444444444,0.5555555555555556,0.0
1998,WISCONSIN,WI,1673475,0.5260431138798011,0.4552329733040529,0.018723912816146042,9,0.4444444444444444,0.5555555555555556,0.0
2000,WISCONSIN,WI,2506314,0.5232572614604555,0.4739493934119986,0.0027933451275458697,9,0.4444444444444444,0.5555555555555556,0.0
2002,WISCONSIN,WI,1637546,0.5429746706352065,0.41337770053482464,0.04364762882996875,8,0.5,0.5,0.0
2004,WISCONSIN,WI,2820613,0.4895457122263848,0.4851913396130557,0.025262948160559424,8,0.5,0.5,0.0
2006,WISCONSIN,WI,2063413,0.5040537207044833,0.4861634583091218,0.009782820986394871,8,0.375,0.625,0.0
2008,WISCONSIN,WI,2775174,0.4594259675249192,0.4985402717090892,0.042033760765991614,8,0.375,0.625,0.0
2010,WISCONSIN,WI,2140482,0.5446254628630374,0.4385414126350981,0.016833124501864534,8,0.625,0.375,0.0
2012,WISCONSIN,WI,2866050,0.4891732523856876,0.5041834580694684,0.00664328954484395,8,0.625,0.375,0.0
2014,WISCONSIN,WI,2355580,0.5235827269717013,0.4680719822718821,0.00834529075641668,8,0.625,0.375,0.0
2016,WISCONSIN,WI,2773662,0.4579790183519117,0.4975357487682349,0.04448523287985342,8,0.625,0.375,0.0
2018,WISCONSIN,WI,2571655,0.4561125034267816,0.5317556204078696,0.012131876165348773,8,0.625,0.375,0.0
