1976,MONTANA,MT,320905,0.4376560041133669,0.5623439958866331,0.0,2,0.5,0.5,0.0
1978,MONTANA,MT,283355,0.4935822554745813,0.5064177445254187,0.0,2,0.5,0.5,0.0
1980,MONTANA,MT,338541,0.4794249440983514,0.5205750559016485,0.0,2,0.5,0.5,0.0
1982,MONTANA,MT,316539,0.4497708023339936,0.5241123526642847,0.026116845001721747,2,0.5,0.5,0.0
1984,MONTANA,MT,370829,0.4819633847406756,0.5054701762807116,0.012566438978612784,2,0.5,0.5,0.0
1986,MONTANA,MT,317862,0.4586204075982659,0.5413795924017339,0.0,2,0.5,0.5,0.0
1988,MONTANA,MT,365217,0.470596932782428,0.529403067217572,0.0,2,0.5,0.5,0.0
1990,MONTANA,MT,317434,0.5049427597547836,0.4950572402452163,0.0,2,0.5,0.5,0.0
1992,MONTANA,MT,403735,0.4695406640494384,0.5045661139113528,0.025893222039208887,1,0.0,1.0,0.0
1994,MONTANA,MT,352133,0.4223262233303894,0.486668389500558,0.0910053871690526,1,0.0,1.0,0.0
1996,MONTANA,MT,404426,0.5241379139817914,0.4315152833892974,0.0443468026289111,1,1.0,0.0,0.0
1998,MONTANA,MT,331551,0.5300783288242231,0.4435908804377004,0.026330790738076496,1,1.0,0.0,0.0
2000,MONTANA,MT,410521,0.5149992326823719,0.4627558638900324,0.022244903427595664,1,1.0,0.0,0.0
2002,MONTANA,MT,331321,0.6462011161381259,0.3266711135122736,0.027127770349600542,1,1.0,0.0,0.0
2004,MONTANA,MT,444230,0.6439817211804696,0.3277716498210386,0.028246628998491768,1,1.0,0.0,0.0
2006,MONTANA,MT,406125,0.5887940904893814,0.3912982456140351,0.019907663896583563,1,1.0,0.0,0.0
2008,MONTANA,MT,480900,0.6414431274693283,0.3242462050322312,0.034310667498440424,1,1.0,0.0,0.0
2010,MONTANA,MT,360341,0.6041388573601116,0.33844053271762026,0.05742060992226807,1,1.0,0.0,0.0
2012,MONTANA,MT,479740,0.5325134447825906,0.4271876433067912,0.040298911910618254,1,1.0,0.0,0.0
2014,MONTANA,MT,367963,0.5540529890233529,0.4040895416115207,0.04185746936512638,1,1.0,0.0,0.0
2016,MONTANA,MT,507831,0.5619152828401575,0.40548725855648826,0.032597458603354265,1,1.0,0.0,0.0
2018,MONTANA,MT,504421,0.5088229871476405,0.4624787627795036,0.028698250072855813,1,1.0,0.0,0.0
