1976,NEVADA,NV,199863,0.12070268133671565,0.7705077978415215,0.10878952082176292,1,0.0,1.0,0.0
1978,NEVADA,NV,182967,0.2428033470516541,0.7242453557198839,0.03295129722846196,1,0.0,1.0,0.0
1980,NEVADA,NV,236029,0.267606946604019,0.6995199742404535,0.0328730791555275,1,0.0,1.0,0.0
1982,NEVADA,NV,234072,0.4949887214190506,0.4877388154072251,0.017272463173724325,2,0.5,0.5,0.0
1984,NEVADA,NV,270624,0.5733637814827953,0.4041474518150645,0.022488766702140242,2,0.5,0.5,0.0
1986,NEVADA,NV,257229,0.5202407193590147,0.4714204074968219,0.008338873144163372,2,0.5,0.5,0.0
1988,NEVADA,NV,344173,0.4636302092261741,0.5140641479720954,0.02230564280173053,2,0.5,0.5,0.0
1990,NEVADA,NV,313061,0.481966773248664,0.460712129584969,0.057321097166366936,2,0.5,0.5,0.0
1992,NEVADA,NV,491949,0.4345816334620052,0.49898871631002395,0.06642965022797079,2,0.5,0.5,0.0
1994,NEVADA,NV,376099,0.5742397613394346,0.3661881579052324,0.05957208075533304,2,1.0,0.0,0.0
1996,NEVADA,NV,449785,0.5531131540624965,0.3842346899074002,0.06265215603010328,2,1.0,0.0,0.0
1998,NEVADA,NV,409845,0.6713830838487721,0.19352438116849047,0.13509253498273738,2,0.5,0.5,0.0
2000,NEVADA,NV,586653,0.5640199572830958,0.38327256487224987,0.052707477844654335,2,0.5,0.5,0.0
2002,NEVADA,NV,501853,0.5999764871386641,0.34105604629244024,0.05896746656889568,3,0.6666666666666666,0.3333333333333333,0.0
2004,NEVADA,NV,791433,0.53158132147636,0.4219081084564328,0.046510570067207206,3,0.6666666666666666,0.3333333333333333,0.0
2006,NEVADA,NV,574827,0.4528614696247741,0.5008098088642322,0.046328721510993744,3,0.6666666666666666,0.3333333333333333,0.0
2008,NEVADA,NV,908254,0.4222915616116197,0.5035155364028124,0.07419290198556791,3,0.3333333333333333,0.6666666666666666,0.0
2010,NEVADA,NV,702788,0.5085018526212741,0.4522487578046296,0.03924938957409632,3,0.6666666666666666,0.3333333333333333,0.0
2012,NEVADA,NV,973742,0.4695689412595944,0.4655339915501232,0.06489706719028243,4,0.5,0.5,0.0
2014,NEVADA,NV,543009,0.561333237570648,0.3870046352822881,0.05166212714706386,4,0.75,0.25,0.0
2016,NEVADA,NV,1078497,0.4618501488645773,0.4711306568307561,0.06701919430466659,4,0.25,0.75,0.0
2018,NEVADA,NV,960774,0.4576799538705253,0.5113294073320053,0.03099063879746954,4,0.25,0.75,0.0
