1976,MARYLAND,MD,1315871,0.3596978731197815,0.5996248872419865,0.04067723963823201,8,0.375,0.625,0.0
1978,MARYLAND,MD,924057,0.3386955566593836,0.6541338900089496,0.007170553331666768,8,0.25,0.75,0.0
1980,MARYLAND,MD,1403047,0.3827940190171819,0.6172059809828181,0.0,8,0.125,0.875,0.0
1982,MARYLAND,MD,1091161,0.31944048586780505,0.680559514132195,0.0,8,0.125,0.875,0.0
1984,MARYLAND,MD,1495280,0.3584044459900487,0.638591434380183,0.0030041196297683377,8,0.25,0.75,0.0
1986,MARYLAND,MD,1063065,0.3709961291172224,0.6290010488540212,2.822028756473028e-06,8,0.25,0.75,0.0
1988,MARYLAND,MD,1560984,0.3997613044079888,0.6002386955920112,0.0,8,0.25,0.75,0.0
1990,MARYLAND,MD,1090543,0.4744297107037504,0.5187039850789927,0.006866304217256908,8,0.375,0.625,0.0
1992,MARYLAND,MD,1805731,0.4706011028220704,0.5293988971779297,0.0,8,0.5,0.5,0.0
1994,MARYLAND,MD,1345073,0.5074653940715486,0.4923985538331377,0.00013605209531378598,8,0.5,0.5,0.0
1996,MARYLAND,MD,1639245,0.46494758257612495,0.5347937617622747,0.0002586556616003099,8,0.5,0.5,0.0
1998,MARYLAND,MD,1471074,0.4547582242633613,0.545234977982073,6.797754565711854e-06,8,0.5,0.5,0.0
2000,MARYLAND,MD,1926764,0.44442702894594255,0.5506299681746182,0.00494300287943931,8,0.5,0.5,0.0
2002,MARYLAND,MD,1659113,0.4538033274406264,0.545020140279776,0.001176532279597592,8,0.25,0.75,0.0
2004,MARYLAND,MD,2253520,0.3977031488515744,0.5816988533494267,0.020597997798998898,8,0.25,0.75,0.0
2006,MARYLAND,MD,1701202,0.3214562409402293,0.6462730469397521,0.03227071212001867,8,0.25,0.75,0.0
2008,MARYLAND,MD,2497952,0.3052656736398457,0.6714452479471182,0.02328907841303596,8,0.125,0.875,0.0
2010,MARYLAND,MD,1825472,0.3693543368509624,0.6048057707814746,0.025839892367563014,8,0.25,0.75,0.0
2012,MARYLAND,MD,2585514,0.3320059376974946,0.6349723884689853,0.033021673833520136,8,0.125,0.875,0.0
2014,MARYLAND,MD,1703037,0.4136140318736469,0.5744249831330734,0.011960984993279652,8,0.125,0.875,0.0
2016,MARYLAND,MD,2707745,0.355309676502034,0.6042666499245682,0.04042367357339779,8,0.125,0.875,0.0
2018,MARYLAND,MD,2286120,0.3227765821566672,0.6530921386453904,0.02413127919794237,8,0.125,0.875,0.0
