1986,ALABAMA,AL,1,63,41,US HOUSE,1,gen,False,False,"H. L. """"SONNY"""" CALLAHAN",REPUBLICAN,False,TOTAL,96469,96469,False,20201202,False
1986,ALABAMA,AL,1,63,41,US HOUSE,2,gen,False,False,MERCER STONE,DEMOCRAT,False,TOTAL,57568,172870,False,20201202,False
1986,ALABAMA,AL,1,63,41,US HOUSE,2,gen,False,False,BILL DICKINSON,REPUBLICAN,False,TOTAL,115302,172870,False,20201202,False
1986,ALABAMA,AL,1,63,41,US HOUSE,3,gen,False,False,WHITE GUERIN,REPUBLICAN,False,TOTAL,27769,142896,False,20201202,False
1986,ALABAMA,AL,1,63,41,US HOUSE,3,gen,False,False,BILL NICHOLS,DEMOCRAT,False,TOTAL,115127,142896,False,20201202,False
1986,ALABAMA,AL,1,63,41,US HOUSE,4,gen,False,False,AL DESHAZO,REPUBLICAN,False,TOTAL,38588,171469,False,20201202,False
1986,ALABAMA,AL,1,63,41,US HOUSE,4,gen,False,False,TOM BEVILL,DEMOCRAT,False,TOTAL,132881,171469,False,20201202,False
1986,ALABAMA,AL,1,63,41,US HOUSE,5,gen,False,False,HERB MCCARLEY,REPUBLICAN,False,TOTAL,33528,158934,False,20201202,False
1986,ALABAMA,AL,1,63,41,US HOUSE,5,gen,False,False,RONNIE FLIPPO,DEMOCRAT,False,TOTAL,125406,158934,False,20201202,False
1986,ALABAMA,AL,1,63,41,US HOUSE,6,gen,False,False,MARTIN J. BOYERS,SOCIALIST WORKERS,False,TOTAL,444,191976,False,20201202,False
1986,ALABAMA,AL,1,63,41,US HOUSE,6,gen,False,False,L. MORGAN WILLIAM,REPUBLICAN,False,TOTAL,51924,191976,False,20201202,False
1986,ALABAMA,AL,1,63,41,US HOUSE,6,gen,False,False,BEN ERDREICH,DEMOCRAT,False,TOTAL,139608,191976,False,20201202,False
1986,ALABAMA,AL,1,63,41,US HOUSE,7,gen,False,False,BILL MCFARLAND,REPUBLICAN,False,TOTAL,72777,180903,False,20201202,False
1986,ALABAMA,AL,1,63,41,US HOUSE,7,gen,False,False,CLAUDE HARRIS,DEMOCRAT,False,TOTAL,108126,180903,False,20201202,False
1986,ALASKA,AK,2,94,81,US HOUSE,0,gen,False,False,DON YOUNG,REPUBLICAN,False,TOTAL,101799,180277,False,20201202,False
1986,ALASKA,AK,2,94,81,US HOUSE,0,gen,False,False,PEGGE BEGICH,DEMOCRAT,False,TOTAL,74053,180277,False,20201202,False
1986,ALASKA,AK,2,94,81,US HOUSE,0,gen,False,False,BETTY (BELLE BLUE) BRECK,LIBERTARIAN,False,TOTAL,4182,180277,False,20201202,False
1986,ALASKA,AK,2,94,81,US HOUSE,0,gen,False,False,,,True,TOTAL,243,180277,False,20201202,False
1986,ARIZONA,AZ,4,86,61,US HOUSE,1,gen,False,False,JOHN J. RHODES III,REPUBLICAN,False,TOTAL,127370,178533,False,20201202,False
1986,ARIZONA,AZ,4,86,61,US HOUSE,1,gen,False,False,HARRY BRAUN III,DEMOCRAT,False,TOTAL,51163,178533,False,20201202,False
1986,ARIZONA,AZ,4,86,61,US HOUSE,2,gen,False,False,LORENZO TORREZ,PEOPLE BEFORE PROFITS,False,TOTAL,3646,105407,False,20201202,False
1986,ARIZONA,AZ,4,86,61,US HOUSE,2,gen,False,False,SHELDON CLARK,REPUBLICAN,False,TOTAL,24522,105407,False,20201202,False
1986,ARIZONA,AZ,4,86,61,US HOUSE,2,gen,False,False,MORRIS K. UDALL,DEMOCRAT,False,TOTAL,77239,105407,False,20201202,False
1986,ARIZONA,AZ,4,86,61,US HOUSE,3,gen,False,False,BOB STUMP,REPUBLICAN,False,TOTAL,146462,146462,False,20201202,False
1986,ARIZONA,AZ,4,86,61,US HOUSE,4,gen,False,False,PHILIP R. DAVIS,DEMOCRAT,False,TOTAL,66894,188833,False,20201202,False
1986,ARIZONA,AZ,4,86,61,US HOUSE,4,gen,False,False,JON KYL,REPUBLICAN,False,TOTAL,121939,188833,False,20201202,False
1986,ARIZONA,AZ,4,86,61,US HOUSE,5,gen,False,False,JIM KOLBE,REPUBLICAN,False,TOTAL,119647,184495,False,20201202,False
1986,ARIZONA,AZ,4,86,61,US HOUSE,5,gen,False,False,JOEL IRELAND,DEMOCRAT,False,TOTAL,64848,184495,False,20201202,False
1986,ARKANSAS,AR,5,71,42,US HOUSE,1,gen,False,False,BILL ALEXANDER,DEMOCRAT,False,TOTAL,105782,164719,False,20201202,False
1986,ARKANSAS,AR,5,71,42,US HOUSE,1,gen,False,False,RICK H. ALBIN,REPUBLICAN,False,TOTAL,58937,164719,False,20201202,False
1986,ARKANSAS,AR,5,71,42,US HOUSE,2,gen,False,False,,,True,TOTAL,77,170146,False,20201202,False
1986,ARKANSAS,AR,5,71,42,US HOUSE,2,gen,False,False,TOMMY F. ROBINSON,DEMOCRAT,False,TOTAL,128822,170146,False,20201202,False
1986,ARKANSAS,AR,5,71,42,US HOUSE,2,gen,False,False,KEITH HAMAKER,REPUBLICAN,False,TOTAL,41247,170146,False,20201202,False
1986,ARKANSAS,AR,5,71,42,US HOUSE,3,gen,False,False,SU SARGENT,DEMOCRAT,False,TOTAL,36729,181856,False,20201202,False
1986,ARKANSAS,AR,5,71,42,US HOUSE,3,gen,False,False,JOHN PAUL HAMMERSCHMIDT,REPUBLICAN,False,TOTAL,145127,181856,False,20201202,False
1986,ARKANSAS,AR,5,71,42,US HOUSE,4,gen,False,False,STEPHEN A. BITELY,INDEPENDENT,False,TOTAL,10605,148924,False,20201202,False
1986,ARKANSAS,AR,5,71,42,US HOUSE,4,gen,False,False,"BERYL ANTHONY, JR.",DEMOCRAT,False,TOTAL,115339,148924,False,20201202,False
1986,ARKANSAS,AR,5,71,42,US HOUSE,4,gen,False,False,LAMAR KEELS,REPUBLICAN,False,TOTAL,22980,148924,False,20201202,False
1986,CALIFORNIA,CA,6,93,71,US HOUSE,1,gen,False,False,DOUGLAS H. BOSCO,DEMOCRAT,False,TOTAL,138174,204759,False,20201202,False
1986,CALIFORNIA,CA,6,93,71,US HOUSE,1,gen,False,False,FLOYD G. SAMPSON,REPUBLICAN,False,TOTAL,54436,204759,False,20201202,False
1986,CALIFORNIA,CA,6,93,71,US HOUSE,1,gen,False,False,ELDEN MCFARLAND,PEACE AND FREEDOM,False,TOTAL,12149,204759,False,20201202,False
1986,CALIFORNIA,CA,6,93,71,US HOUSE,2,gen,False,False,"STEPHEN C. """"STEVE"""" SWENDIMAN",DEMOCRAT,False,TOTAL,74602,188414,False,20201202,False
1986,CALIFORNIA,CA,6,93,71,US HOUSE,2,gen,False,False,HARRY HUGH PENDERY,LIBERTARIAN,False,TOTAL,4054,188414,False,20201202,False
1986,CALIFORNIA,CA,6,93,71,US HOUSE,2,gen,False,False,WALLY HERGER,REPUBLICAN,False,TOTAL,109758,188414,False,20201202,False
1986,CALIFORNIA,CA,6,93,71,US HOUSE,3,gen,False,False,ROBERT T. MATSUI,DEMOCRAT,False,TOTAL,158709,208974,False,20201202,False
1986,CALIFORNIA,CA,6,93,71,US HOUSE,3,gen,False,False,LOWELL LANDOWSKI,REPUBLICAN,False,TOTAL,50265,208974,False,20201202,False
1986,CALIFORNIA,CA,6,93,71,US HOUSE,4,gen,False,False,JACK D. HITE,REPUBLICAN,False,TOTAL,54596,182960,False,20201202,False
1986,CALIFORNIA,CA,6,93,71,US HOUSE,4,gen,False,False,VIC FAZIO,DEMOCRAT,False,TOTAL,128364,182960,False,20201202,False
1986,CALIFORNIA,CA,6,93,71,US HOUSE,5,gen,False,False,"THEODORE """"TED"""" ZUUR",PEACE AND FREEDOM,False,TOTAL,2078,163214,False,20201202,False
1986,CALIFORNIA,CA,6,93,71,US HOUSE,5,gen,False,False,SALA BURTON,DEMOCRAT,False,TOTAL,122688,163214,False,20201202,False
1986,CALIFORNIA,CA,6,93,71,US HOUSE,5,gen,False,False,MIKE GARZA,REPUBLICAN,False,TOTAL,36039,163214,False,20201202,False
1986,CALIFORNIA,CA,6,93,71,US HOUSE,5,gen,False,False,SAMUEL K. GROVE,LIBERTARIAN,False,TOTAL,2409,163214,False,20201202,False
1986,CALIFORNIA,CA,6,93,71,US HOUSE,6,gen,False,False,"FRANKLIN """"HARRY"""" ERNST III",REPUBLICAN,False,TOTAL,50606,193552,False,20201202,False
1986,CALIFORNIA,CA,6,93,71,US HOUSE,6,gen,False,False,BARBARA BOXER,DEMOCRAT,False,TOTAL,142946,193552,False,20201202,False
1986,CALIFORNIA,CA,6,93,71,US HOUSE,7,gen,False,False,ROSEMARY THAKAR,REPUBLICAN,False,TOTAL,62379,186553,False,20201202,False
1986,CALIFORNIA,CA,6,93,71,US HOUSE,7,gen,False,False,GEORGE MILLER,DEMOCRAT,False,TOTAL,124174,186553,False,20201202,False
1986,CALIFORNIA,CA,6,93,71,US HOUSE,8,gen,False,False,STEVEM EIGENBERG,REPUBLICAN,False,TOTAL,76850,202935,False,20201202,False
1986,CALIFORNIA,CA,6,93,71,US HOUSE,8,gen,False,False,RONALD V. DELLUMS,DEMOCRAT,False,TOTAL,121790,202935,False,20201202,False
1986,CALIFORNIA,CA,6,93,71,US HOUSE,8,gen,False,False,LAWRENCE R. MANUEL,PEACE AND FREEDOM,False,TOTAL,4295,202935,False,20201202,False
1986,CALIFORNIA,CA,6,93,71,US HOUSE,9,gen,False,False,DAVID M. WILLIAMS,REPUBLICAN,False,TOTAL,49300,208409,False,20201202,False
1986,CALIFORNIA,CA,6,93,71,US HOUSE,9,gen,False,False,WAYNE B. NORRIS,DEMOCRAT,False,TOTAL,45619,208409,False,20201202,False
1986,CALIFORNIA,CA,6,93,71,US HOUSE,9,gen,False,False,FORTNEY PETE STARK,DEMOCRAT,False,TOTAL,113490,208409,False,20201202,False
1986,CALIFORNIA,CA,6,93,71,US HOUSE,10,gen,False,False,MICHAEL R. LA CRONE,REPUBLICAN,False,TOTAL,31826,119564,False,20201202,False
1986,CALIFORNIA,CA,6,93,71,US HOUSE,10,gen,False,False,BRADLEY L. MAYER,PEACE AND FREEDOM,False,TOTAL,1701,119564,False,20201202,False
1986,CALIFORNIA,CA,6,93,71,US HOUSE,10,gen,False,False,DON EDWARDS,DEMOCRAT,False,TOTAL,84240,119564,False,20201202,False
1986,CALIFORNIA,CA,6,93,71,US HOUSE,10,gen,False,False,PERR CARDESTAM,LIBERTARIAN,False,TOTAL,1797,119564,False,20201202,False
1986,CALIFORNIA,CA,6,93,71,US HOUSE,11,gen,False,False,TOM LANTOS,DEMOCRAT,False,TOTAL,112380,151695,False,20201202,False
1986,CALIFORNIA,CA,6,93,71,US HOUSE,11,gen,False,False,"G. M. """"BILL"""" QURAISHI",REPUBLICAN,False,TOTAL,39315,151695,False,20201202,False
1986,CALIFORNIA,CA,6,93,71,US HOUSE,12,gen,False,False,LANCE T. WEIL,DEMOCRAT,False,TOTAL,69564,187043,False,20201202,False
1986,CALIFORNIA,CA,6,93,71,US HOUSE,12,gen,False,False,BILL WHITE,LIBERTARIAN,False,TOTAL,6227,187043,False,20201202,False
1986,CALIFORNIA,CA,6,93,71,US HOUSE,12,gen,False,False,ERNEST L. KONNYU,REPUBLICAN,False,TOTAL,111252,187043,False,20201202,False
1986,CALIFORNIA,CA,6,93,71,US HOUSE,13,gen,False,False,BOB NASH,REPUBLICAN,False,TOTAL,46754,154450,False,20201202,False
1986,CALIFORNIA,CA,6,93,71,US HOUSE,13,gen,False,False,NORMAN Y. MINETA,DEMOCRAT,False,TOTAL,107696,154450,False,20201202,False
1986,CALIFORNIA,CA,6,93,71,US HOUSE,14,gen,False,False,NORM SHUMWAY,REPUBLICAN,False,TOTAL,146906,205161,False,20201202,False
1986,CALIFORNIA,CA,6,93,71,US HOUSE,14,gen,False,False,BRUCE A. DANIEL,LIBERTARIAN,False,TOTAL,4658,205161,False,20201202,False
1986,CALIFORNIA,CA,6,93,71,US HOUSE,14,gen,False,False,BILL STEELE,DEMOCRAT,False,TOTAL,53597,205161,False,20201202,False
1986,CALIFORNIA,CA,6,93,71,US HOUSE,15,gen,False,False,RICHARD M. HARRIS,LIBERTARIAN,False,TOTAL,2382,131775,False,20201202,False
1986,CALIFORNIA,CA,6,93,71,US HOUSE,15,gen,False,False,TONY COELHO,DEMOCRAT,False,TOTAL,93600,131775,False,20201202,False
1986,CALIFORNIA,CA,6,93,71,US HOUSE,15,gen,False,False,CAROL HARNER,REPUBLICAN,False,TOTAL,35793,131775,False,20201202,False
1986,CALIFORNIA,CA,6,93,71,US HOUSE,16,gen,False,False,LOUIS DARRIGO,REPUBLICAN,False,TOTAL,31386,163498,False,20201202,False
1986,CALIFORNIA,CA,6,93,71,US HOUSE,16,gen,False,False,LEON E. PANETTA,DEMOCRAT,False,TOTAL,128151,163498,False,20201202,False
1986,CALIFORNIA,CA,6,93,71,US HOUSE,16,gen,False,False,RON WRIGHT,PEACE AND FREEDOM,False,TOTAL,2017,163498,False,20201202,False
1986,CALIFORNIA,CA,6,93,71,US HOUSE,16,gen,False,False,BILL ANDERSON,LIBERTARIAN,False,TOTAL,1944,163498,False,20201202,False
1986,CALIFORNIA,CA,6,93,71,US HOUSE,17,gen,False,False,JOHN HARTNETT,DEMOCRAT,False,TOTAL,58682,147469,False,20201202,False
1986,CALIFORNIA,CA,6,93,71,US HOUSE,17,gen,False,False,"CHARLES """"CHIP"""" PASHAYAN",REPUBLICAN,False,TOTAL,88787,147469,False,20201202,False
1986,CALIFORNIA,CA,6,93,71,US HOUSE,18,gen,False,False,RICHARD H. LEHMAN,DEMOCRAT,False,TOTAL,101480,142387,False,20201202,False
1986,CALIFORNIA,CA,6,93,71,US HOUSE,18,gen,False,False,DAVID C. CREVELT,REPUBLICAN,False,TOTAL,40907,142387,False,20201202,False
1986,CALIFORNIA,CA,6,93,71,US HOUSE,19,gen,False,False,GEORGE HASARA,LIBERTARIAN,False,TOTAL,2341,124919,False,20201202,False
1986,CALIFORNIA,CA,6,93,71,US HOUSE,19,gen,False,False,"ROBERT J. """"BOB"""" LAGOMARSINO",REPUBLICAN,False,TOTAL,122578,124919,False,20201202,False
1986,CALIFORNIA,CA,6,93,71,US HOUSE,20,gen,False,False,JULES H. MOQUIN,DEMOCRAT,False,TOTAL,49027,179016,False,20201202,False
1986,CALIFORNIA,CA,6,93,71,US HOUSE,20,gen,False,False,WILLIAM M. THOMAS,REPUBLICAN,False,TOTAL,129989,179016,False,20201202,False
1986,CALIFORNIA,CA,6,93,71,US HOUSE,21,gen,False,False,DANIEL WIENER,LIBERTARIAN,False,TOTAL,6504,193091,False,20201202,False
1986,CALIFORNIA,CA,6,93,71,US HOUSE,21,gen,False,False,ELTON GALLEGLY,REPUBLICAN,False,TOTAL,132090,193091,False,20201202,False
1986,CALIFORNIA,CA,6,93,71,US HOUSE,21,gen,False,False,GILBERT R. SALDANA,DEMOCRAT,False,TOTAL,54497,193091,False,20201202,False
1986,CALIFORNIA,CA,6,93,71,US HOUSE,22,gen,False,False,JONA JOY BERGLAND,LIBERTARIAN,False,TOTAL,3114,191176,False,20201202,False
1986,CALIFORNIA,CA,6,93,71,US HOUSE,22,gen,False,False,JOHN G. SIMMONS,DEMOCRAT,False,TOTAL,44036,191176,False,20201202,False
1986,CALIFORNIA,CA,6,93,71,US HOUSE,22,gen,False,False,JOEL LORIMER,PEACE AND FREEDOM,False,TOTAL,2930,191176,False,20201202,False
1986,CALIFORNIA,CA,6,93,71,US HOUSE,22,gen,False,False,CARLOS J. MOORHEAD,REPUBLICAN,False,TOTAL,141096,191176,False,20201202,False
1986,CALIFORNIA,CA,6,93,71,US HOUSE,23,gen,False,False,TOM HOPKE,PEACE AND FREEDOM,False,TOTAL,2521,184754,False,20201202,False
1986,CALIFORNIA,CA,6,93,71,US HOUSE,23,gen,False,False,GEORGE WOOLVERTON,REPUBLICAN,False,TOTAL,58746,184754,False,20201202,False
1986,CALIFORNIA,CA,6,93,71,US HOUSE,23,gen,False,False,ANTHONY C. BEILENSON,DEMOCRAT,False,TOTAL,121468,184754,False,20201202,False
1986,CALIFORNIA,CA,6,93,71,US HOUSE,23,gen,False,False,TAYLOR RHODES,LIBERTARIAN,False,TOTAL,2019,184754,False,20201202,False
1986,CALIFORNIA,CA,6,93,71,US HOUSE,24,gen,False,False,HENRY A. WAXMAN,DEMOCRAT,False,TOTAL,103914,118173,False,20201202,False
