2016,ALABAMA,AL,1,63,41,US HOUSE,1,gen,,False,BRADLEY BYRNE,REPUBLICAN,False,TOTAL,208083,215893,False,20201202,False
2016,ALABAMA,AL,1,63,41,US HOUSE,1,gen,,False,,,True,TOTAL,7810,215893,False,20201202,False
2016,ALABAMA,AL,1,63,41,US HOUSE,2,gen,,False,NATHAN MATHIS,DEMOCRAT,False,TOTAL,112089,276584,False,20201202,False
2016,ALABAMA,AL,1,63,41,US HOUSE,2,gen,,False,,,True,TOTAL,29609,276584,False,20201202,False
2016,ALABAMA,AL,1,63,41,US HOUSE,2,gen,,False,MARTHA ROBY,REPUBLICAN,False,TOTAL,134886,276584,False,20201202,False
2016,ALABAMA,AL,1,63,41,US HOUSE,3,gen,,False,,,True,TOTAL,391,287104,False,20201202,False
2016,ALABAMA,AL,1,63,41,US HOUSE,3,gen,,False,MIKE ROGERS,REPUBLICAN,False,TOTAL,192164,287104,False,20201202,False
2016,ALABAMA,AL,1,63,41,US HOUSE,3,gen,,False,JESSE SMITH,DEMOCRAT,False,TOTAL,94549,287104,False,20201202,False
2016,ALABAMA,AL,1,63,41,US HOUSE,4,gen,,False,,,True,TOTAL,3519,239444,False,20201202,False
2016,ALABAMA,AL,1,63,41,US HOUSE,4,gen,,False,ROBERT B. ADERHOLT,REPUBLICAN,False,TOTAL,235925,239444,False,20201202,False
2016,ALABAMA,AL,1,63,41,US HOUSE,5,gen,,False,MO BROOKS,REPUBLICAN,False,TOTAL,205647,308326,False,20201202,False
2016,ALABAMA,AL,1,63,41,US HOUSE,5,gen,,False,"WILL BOYD, JR.",DEMOCRAT,False,TOTAL,102234,308326,False,20201202,False
2016,ALABAMA,AL,1,63,41,US HOUSE,5,gen,,False,,,True,TOTAL,445,308326,False,20201202,False
2016,ALABAMA,AL,1,63,41,US HOUSE,6,gen,,False,DAVID J. PUTNAM,DEMOCRAT,False,TOTAL,83709,329306,False,20201202,False
2016,ALABAMA,AL,1,63,41,US HOUSE,6,gen,,False,GARY J. PALMER,REPUBLICAN,False,TOTAL,245313,329306,False,20201202,False
2016,ALABAMA,AL,1,63,41,US HOUSE,6,gen,,False,,,True,TOTAL,284,329306,False,20201202,False
2016,ALABAMA,AL,1,63,41,US HOUSE,7,gen,,False,TERRI A. SEWELL,DEMOCRAT,False,TOTAL,229330,233028,False,20201202,False
2016,ALABAMA,AL,1,63,41,US HOUSE,7,gen,,False,,,True,TOTAL,3698,233028,False,20201202,False
2016,ALASKA,AK,2,94,81,US HOUSE,0,gen,,False,BERNIE SOUPHANAVONG,NONE,False,TOTAL,9093,308198,False,20201202,False
2016,ALASKA,AK,2,94,81,US HOUSE,0,gen,,False,DON YOUNG,REPUBLICAN,False,TOTAL,155088,308198,False,20201202,False
2016,ALASKA,AK,2,94,81,US HOUSE,0,gen,,False,,,True,TOTAL,1228,308198,False,20201202,False
2016,ALASKA,AK,2,94,81,US HOUSE,0,gen,,False,STEVE LINDBECK,DEMOCRAT,False,TOTAL,111019,308198,False,20201202,False
2016,ALASKA,AK,2,94,81,US HOUSE,0,gen,,False,JIM C. MCDERMOTT,LIBERTARIAN,False,TOTAL,31770,308198,False,20201202,False
2016,ARIZONA,AZ,4,86,61,US HOUSE,1,gen,,False,PAUL BABEU,REPUBLICAN,False,TOTAL,121745,280710,False,20201202,False
2016,ARIZONA,AZ,4,86,61,US HOUSE,1,gen,,False,TOM O'HALLERAN,DEMOCRAT,False,TOTAL,142219,280710,False,20201202,False
2016,ARIZONA,AZ,4,86,61,US HOUSE,1,gen,,False,RAY PARRISH,GREEN,False,TOTAL,16746,280710,False,20201202,False
2016,ARIZONA,AZ,4,86,61,US HOUSE,2,gen,,False,MARTHA MCSALLY,REPUBLICAN,False,TOTAL,179806,315679,False,20201202,False
2016,ARIZONA,AZ,4,86,61,US HOUSE,2,gen,,False,MATT HEINZ,DEMOCRAT,False,TOTAL,135873,315679,False,20201202,False
2016,ARIZONA,AZ,4,86,61,US HOUSE,3,gen,,False,,,True,TOTAL,283,151035,False,20201202,False
2016,ARIZONA,AZ,4,86,61,US HOUSE,3,gen,,False,RA_L M. GRIJALVA,DEMOCRAT,False,TOTAL,148973,151035,False,20201202,False
2016,ARIZONA,AZ,4,86,61,US HOUSE,3,gen,,False,,,True,TOTAL,144,151035,False,20201202,False
2016,ARIZONA,AZ,4,86,61,US HOUSE,3,gen,,False,JAIME VASQUEZ,REPUBLICAN,True,TOTAL,332,151035,False,20201202,False
2016,ARIZONA,AZ,4,86,61,US HOUSE,3,gen,,False,,,True,TOTAL,1303,151035,False,20201202,False
2016,ARIZONA,AZ,4,86,61,US HOUSE,4,gen,,False,PAUL A. GOSAR,REPUBLICAN,False,TOTAL,203487,284783,False,20201202,False
2016,ARIZONA,AZ,4,86,61,US HOUSE,4,gen,,False,MIKEL WEISSER,DEMOCRAT,False,TOTAL,81296,284783,False,20201202,False
2016,ARIZONA,AZ,4,86,61,US HOUSE,5,gen,,False,ANDY BIGGS,REPUBLICAN,False,TOTAL,205184,320124,False,20201202,False
2016,ARIZONA,AZ,4,86,61,US HOUSE,5,gen,,False,TALIA FUENTES,DEMOCRAT,False,TOTAL,114940,320124,False,20201202,False
2016,ARIZONA,AZ,4,86,61,US HOUSE,6,gen,,False,W. JOHN WILLIAMSON,DEMOCRAT,False,TOTAL,122866,324444,False,20201202,False
2016,ARIZONA,AZ,4,86,61,US HOUSE,6,gen,,False,DAVID SCHWEIKERT,REPUBLICAN,False,TOTAL,201578,324444,False,20201202,False
2016,ARIZONA,AZ,4,86,61,US HOUSE,7,gen,,False,EVE NUNEZ,REPUBLICAN,False,TOTAL,39286,158811,False,20201202,False
2016,ARIZONA,AZ,4,86,61,US HOUSE,7,gen,,False,RUBEN GALLEGO,DEMOCRAT,False,TOTAL,119465,158811,False,20201202,False
2016,ARIZONA,AZ,4,86,61,US HOUSE,7,gen,,False,,,True,TOTAL,60,158811,False,20201202,False
2016,ARIZONA,AZ,4,86,61,US HOUSE,8,gen,,False,HAYDEN KEENER III,REPUBLICAN,True,TOTAL,75,298971,False,20201202,False
2016,ARIZONA,AZ,4,86,61,US HOUSE,8,gen,,False,TRENT FRANKS,REPUBLICAN,False,TOTAL,204942,298971,False,20201202,False
2016,ARIZONA,AZ,4,86,61,US HOUSE,8,gen,,False,MARK SALAZAR,GREEN,False,TOTAL,93954,298971,False,20201202,False
2016,ARIZONA,AZ,4,86,61,US HOUSE,9,gen,,False,,,True,TOTAL,46,277507,False,20201202,False
2016,ARIZONA,AZ,4,86,61,US HOUSE,9,gen,,False,KYRSTEN SINEMA,DEMOCRAT,False,TOTAL,169055,277507,False,20201202,False
2016,ARIZONA,AZ,4,86,61,US HOUSE,9,gen,,False,,,True,TOTAL,56,277507,False,20201202,False
2016,ARIZONA,AZ,4,86,61,US HOUSE,9,gen,,False,DAVE GILES,REPUBLICAN,False,TOTAL,108350,277507,False,20201202,False
2016,ARKANSAS,AR,5,71,42,US HOUSE,1,gen,,False,MARK WEST,LIBERTARIAN,False,TOTAL,57181,241047,False,20201202,False
2016,ARKANSAS,AR,5,71,42,US HOUSE,1,gen,,False,"ERIC A. """"RICK"""" CRAWFORD",REPUBLICAN,False,TOTAL,183866,241047,False,20201202,False
2016,ARKANSAS,AR,5,71,42,US HOUSE,2,gen,,False,,,True,TOTAL,303,302464,False,20201202,False
2016,ARKANSAS,AR,5,71,42,US HOUSE,2,gen,,False,J. FRENCH HILL,REPUBLICAN,False,TOTAL,176472,302464,False,20201202,False
2016,ARKANSAS,AR,5,71,42,US HOUSE,2,gen,,False,CHRIS HAYES,LIBERTARIAN,False,TOTAL,14342,302464,False,20201202,False
2016,ARKANSAS,AR,5,71,42,US HOUSE,2,gen,,False,DIANNE CURRY,DEMOCRAT,False,TOTAL,111347,302464,False,20201202,False
2016,ARKANSAS,AR,5,71,42,US HOUSE,3,gen,,False,STEVE WOMACK,REPUBLICAN,False,TOTAL,217192,280907,False,20201202,False
2016,ARKANSAS,AR,5,71,42,US HOUSE,3,gen,,False,STEVE ISAACSON,LIBERTARIAN,False,TOTAL,63715,280907,False,20201202,False
2016,ARKANSAS,AR,5,71,42,US HOUSE,4,gen,,False,KERRY HICKS,LIBERTARIAN,False,TOTAL,61274,244159,False,20201202,False
2016,ARKANSAS,AR,5,71,42,US HOUSE,4,gen,,False,BRUCE WESTERMAN,REPUBLICAN,False,TOTAL,182885,244159,False,20201202,False
2016,CALIFORNIA,CA,6,93,71,US HOUSE,1,gen,,False,JIM REED,DEMOCRAT,False,TOTAL,128588,314036,False,20201202,False
2016,CALIFORNIA,CA,6,93,71,US HOUSE,1,gen,,False,DOUG LAMALFA,REPUBLICAN,False,TOTAL,185448,314036,False,20201202,False
2016,CALIFORNIA,CA,6,93,71,US HOUSE,2,gen,,False,JARED HUFFMAN,DEMOCRAT,False,TOTAL,254194,330766,False,20201202,False
2016,CALIFORNIA,CA,6,93,71,US HOUSE,2,gen,,False,DALE K. MENSING,REPUBLICAN,False,TOTAL,76572,330766,False,20201202,False
2016,CALIFORNIA,CA,6,93,71,US HOUSE,3,gen,,False,JOHN GARAMENDI,DEMOCRAT,False,TOTAL,152513,256966,False,20201202,False
2016,CALIFORNIA,CA,6,93,71,US HOUSE,3,gen,,False,N. EUGENE CLEEK,REPUBLICAN,False,TOTAL,104453,256966,False,20201202,False
2016,CALIFORNIA,CA,6,93,71,US HOUSE,4,gen,,False,TOM MCCLINTOCK,REPUBLICAN,False,TOTAL,220133,350978,False,20201202,False
2016,CALIFORNIA,CA,6,93,71,US HOUSE,4,gen,,False,ROBERT W. DERLET,DEMOCRAT,False,TOTAL,130845,350978,False,20201202,False
2016,CALIFORNIA,CA,6,93,71,US HOUSE,5,gen,,False,CARLOS SANTAMARIA,REPUBLICAN,False,TOTAL,67565,292091,False,20201202,False
2016,CALIFORNIA,CA,6,93,71,US HOUSE,5,gen,,False,MIKE THOMPSON,DEMOCRAT,False,TOTAL,224526,292091,False,20201202,False
2016,CALIFORNIA,CA,6,93,71,US HOUSE,6,gen,,False,DORIS O. MATSUI,DEMOCRAT,False,TOTAL,177565,235413,False,20201202,False
2016,CALIFORNIA,CA,6,93,71,US HOUSE,6,gen,,False,"ROBERT """"BOB"""" EVANS",REPUBLICAN,False,TOTAL,57848,235413,False,20201202,False
2016,CALIFORNIA,CA,6,93,71,US HOUSE,7,gen,,False,AMI BERA,DEMOCRAT,False,TOTAL,152133,297301,False,20201202,False
2016,CALIFORNIA,CA,6,93,71,US HOUSE,7,gen,,False,SCOTT R. JONES,REPUBLICAN,False,TOTAL,145168,297301,False,20201202,False
2016,CALIFORNIA,CA,6,93,71,US HOUSE,8,gen,,False,RITA RAMIREZ,DEMOCRAT,False,TOTAL,83035,220007,False,20201202,False
2016,CALIFORNIA,CA,6,93,71,US HOUSE,8,gen,,False,PAUL COOK,REPUBLICAN,False,TOTAL,136972,220007,False,20201202,False
2016,CALIFORNIA,CA,6,93,71,US HOUSE,9,gen,,False,JERRY MCNERNEY,DEMOCRAT,False,TOTAL,133163,232155,False,20201202,False
2016,CALIFORNIA,CA,6,93,71,US HOUSE,9,gen,,False,"ANTONIO C. """"TONY"""" AMADOR",REPUBLICAN,False,TOTAL,98992,232155,False,20201202,False
2016,CALIFORNIA,CA,6,93,71,US HOUSE,10,gen,,False,JEFF DENHAM,REPUBLICAN,False,TOTAL,124671,241141,False,20201202,False
2016,CALIFORNIA,CA,6,93,71,US HOUSE,10,gen,,False,MICHAEL EGGMAN,DEMOCRAT,False,TOTAL,116470,241141,False,20201202,False
2016,CALIFORNIA,CA,6,93,71,US HOUSE,11,gen,,False,MARK DESAULNIER,DEMOCRAT,False,TOTAL,214868,298209,False,20201202,False
2016,CALIFORNIA,CA,6,93,71,US HOUSE,11,gen,,False,ROGER ALLEN PETERSEN,REPUBLICAN,False,TOTAL,83341,298209,False,20201202,False
2016,CALIFORNIA,CA,6,93,71,US HOUSE,12,gen,,False,NANCY PELOSI,DEMOCRAT,False,TOTAL,274035,338845,False,20201202,False
2016,CALIFORNIA,CA,6,93,71,US HOUSE,12,gen,,False,PRESTON PICUS,NONE,False,TOTAL,64810,338845,False,20201202,False
2016,CALIFORNIA,CA,6,93,71,US HOUSE,13,gen,,False,SUE CARO,REPUBLICAN,False,TOTAL,29754,322871,False,20201202,False
2016,CALIFORNIA,CA,6,93,71,US HOUSE,13,gen,,False,BARBARA LEE,DEMOCRAT,False,TOTAL,293117,322871,False,20201202,False
2016,CALIFORNIA,CA,6,93,71,US HOUSE,14,gen,,False,JACKIE SPEIER,DEMOCRAT,False,TOTAL,231630,286447,False,20201202,False
2016,CALIFORNIA,CA,6,93,71,US HOUSE,14,gen,,False,ANGEL CARDENAS,REPUBLICAN,False,TOTAL,54817,286447,False,20201202,False
2016,CALIFORNIA,CA,6,93,71,US HOUSE,15,gen,,False,DANNY R. TURNER,REPUBLICAN,False,TOTAL,70619,269197,False,20201202,False
