1998,ALABAMA,AL,1215179,665625,545465,4089
1998,ALASKA,AK,223300,139676,77232,6392
1998,ARIZONA,AZ,1003766,573651,406834,23281
1998,ARKANSAS,AR,525309,319863,168529,36917
1998,CALIFORNIA,CA,7984969,3508530,4038257,438182
1998,COLORADO,CO,1274149,715820,533297,25032
1998,CONNECTICUT,CT,954458,442066,495557,16835
1998,DELAWARE,DE,180529,119811,57446,3272
1998,FLORIDA,FL,1213267,557835,580610,74822
1998,GEORGIA,GA,1631719,1039711,592004,4
1998,HAWAII,HI,397442,119328,260947,17167
1998,IDAHO,ID,378829,204568,169389,4872
1998,ILLINOIS,IL,3215262,1624558,1565998,24706
1998,INDIANA,IN,1575871,800910,673322,101639
1998,IOWA,IA,900701,551767,338431,10503
1998,KANSAS,KS,727448,450025,272252,5171
1998,KENTUCKY,KY,1098862,637091,456218,5553
1998,LOUISIANA,LA,310199,97048,213151,0
1998,MAINE,ME,414553,124834,280537,9182
1998,MARYLAND,MD,1471074,668983,802081,10
1998,MASSACHUSETTS,MA,1741753,412508,1306281,22964
1998,MICHIGAN,MI,2985233,1438283,1469111,77839
1998,MINNESOTA,MN,2039603,862972,0,1176631
1998,MISSISSIPPI,MS,550694,232415,262635,55644
1998,MISSOURI,MO,1572117,748432,787655,36030
1998,MONTANA,MT,331551,175748,147073,8730
1998,NEBRASKA,NE,525959,392736,104548,28675
1998,NEVADA,NV,409845,275163,79315,55367
1998,NEW HAMPSHIRE,NH,317508,190170,124000,3338
1998,NEW JERSEY,NJ,1815489,858367,902374,54748
1998,NEW MEXICO,NM,497690,246127,228084,23479
1998,NEW YORK,NY,4988822,1607117,2179943,1201762
1998,NORTH CAROLINA,NC,1903866,1014010,827178,62678
1998,NORTH DAKOTA,ND,212888,87511,119668,5709
1998,OHIO,OH,3374941,1752443,1593873,28625
1998,OKLAHOMA,OK,858648,538194,314358,6096
1998,OREGON,OR,1090357,401501,631246,57610
1998,PENNSYLVANIA,PA,2895912,1472161,1380834,42917
1998,RHODE ISLAND,RI,292948,76630,203705,12613
1998,SOUTH CAROLINA,SC,974295,580051,370381,23863
1998,SOUTH DAKOTA,SD,258590,194157,64433,0
1998,TENNESSEE,TN,913581,469551,412378,31652
1998,TEXAS,TX,3461885,1830910,1494944,136031
1998,UTAH,UT,470849,304256,126505,40088
1998,VERMONT,VT,215133,70740,0,144393
1998,VIRGINIA,VA,1148861,542216,514435,92210
1998,WASHINGTON,WA,1858048,818552,980157,59339
1998,WEST VIRGINIA,WV,351277,29136,283272,38869
1998,WISCONSIN,WI,1673475,880320,761821,31334
1998,WYOMING,WY,174219,100687,67399,6133
