2018,ALABAMA,AL,1659895,975737,678687,5471
2018,ALASKA,AK,282166,149779,131199,1188
2018,ARIZONA,AZ,2341270,1139251,1179193,22826
2018,ARKANSAS,AR,889298,556339,312978,19981
2018,CALIFORNIA,CA,12184522,3973396,8010445,200681
2018,COLORADO,CO,2513546,1079772,1343211,90563
2018,CONNECTICUT,CT,1379808,512495,808652,58661
2018,DELAWARE,DE,352737,125384,227353,0
2018,FLORIDA,FL,7021476,3675417,3307228,38831
2018,GEORGIA,GA,2461198,1188757,1271758,683
2018,HAWAII,HI,382332,87348,287921,7063
2018,IDAHO,ID,595724,367993,207303,20428
2018,ILLINOIS,IL,4539704,1754449,2757540,27715
2018,INDIANA,IN,2256149,1247978,1000104,8067
2018,IOWA,IA,1316648,612338,664676,39634
2018,KANSAS,KS,1050322,563190,464380,22752
2018,KENTUCKY,KY,1569798,935304,612977,21517
2018,LOUISIANA,LA,1460593,835715,553184,71694
2018,MAINE,ME,342053,111188,201195,29670
2018,MASSACHUSETTS,MA,2485081,497953,1943597,43531
2018,MICHIGAN,MI,4154703,1853459,2175003,126241
2018,MINNESOTA,MN,2576996,1125533,0,1451463
2018,MISSISSIPPI,MS,938903,471162,398770,68971
2018,MISSOURI,MO,2418413,1330975,1027969,59469
2018,MONTANA,MT,504421,256661,233284,14476
2018,NEBRASKA,NE,696570,432077,264493,0
2018,NEVADA,NV,960774,439727,491272,29775
2018,NEW HAMPSHIRE,NH,570744,248986,311242,10516
2018,NEW JERSEY,NJ,3098743,1198664,1856819,43260
2018,NEW MEXICO,NM,693311,264701,404026,24584
2018,NEW YORK,NY,5948673,1639593,3760566,548514
2018,NORTH CAROLINA,NC,3663326,1846041,1771061,46224
2018,NORTH DAKOTA,ND,321532,193568,0,127964
2018,OHIO,OH,4406358,2291333,2082684,32341
2018,OKLAHOMA,OK,1178836,730531,428452,19853
2018,OREGON,OR,1847646,702531,1061412,83703
2018,PENNSYLVANIA,PA,4929875,2206260,2712665,10950
2018,RHODE ISLAND,RI,373280,129838,242575,867
2018,SOUTH CAROLINA,SC,1709292,927494,758340,23458
2018,SOUTH DAKOTA,SD,335471,202446,120816,12209
2018,TENNESSEE,TN,2159825,1279655,846450,33720
2018,TEXAS,TX,8202708,4135359,3852752,214597
2018,UTAH,UT,1052506,617307,374009,61190
2018,VERMONT,VT,272451,70705,188547,13199
2018,VIRGINIA,VA,3312956,1408701,1867061,37194
2018,WASHINGTON,WA,3021951,1048712,1888593,84646
2018,WEST VIRGINIA,WV,577991,337146,234568,6277
2018,WISCONSIN,WI,2571655,1172964,1367492,31199
2018,WYOMING,WY,201245,127963,59903,13379
2018,FLORIDA,FL,4,0,4,0
2018,GEORGIA,GA,1341145,798434,542711,0
2018,MAINE,ME,275557,136326,139231,0
2018,MARYLAND,MD,2286120,737906,1493047,55167
