2010,ALABAMA,AL,1367747,914445,418957,34345
2010,ALASKA,AK,254335,175384,77606,1345
2010,ARIZONA,AZ,1698145,900510,711837,85798
2010,ARKANSAS,AR,774125,435422,317975,20728
2010,CALIFORNIA,CA,9648096,4195494,5148828,303774
2010,COLORADO,CO,1763152,884032,800900,78220
2010,CONNECTICUT,CT,1138202,457976,634947,45279
2010,DELAWARE,DE,305636,125442,173543,6651
2010,FLORIDA,FL,5117811,3004616,1853600,259595
2010,GEORGIA,GA,2468680,1528142,940347,191
2010,HAWAII,HI,360121,129127,226430,4564
2010,IDAHO,ID,447144,263699,150884,32561
2010,ILLINOIS,IL,3696159,1720016,1876316,99827
2010,INDIANA,IN,1747720,972671,679462,95587
2010,IOWA,IA,1106591,597414,479874,29303
2010,KANSAS,KS,835529,528136,274992,32401
2010,KENTUCKY,KY,1354298,844369,506319,3610
2010,LOUISIANA,LA,1035948,675387,311221,49340
2010,MAINE,ME,564368,248170,316156,42
2010,MARYLAND,MD,1825472,674246,1104056,47170
2010,MASSACHUSETTS,MA,2224255,808305,1335738,80212
2010,MICHIGAN,MI,3194901,1671707,1415212,107982
2010,MINNESOTA,MN,2090701,970741,676131,443829
2010,MISSISSIPPI,MS,788549,423579,350695,14275
2010,MISSOURI,MO,1920675,1103290,708064,109321
2010,MONTANA,MT,360341,217696,121954,20691
2010,NEBRASKA,NE,485546,327986,137524,20036
2010,NEVADA,NV,702788,357369,317835,27584
2010,NEW HAMPSHIRE,NH,449787,230265,200563,18959
2010,NEW JERSEY,NJ,2121584,1055299,1024730,41555
2010,NEW MEXICO,NM,596651,288885,307766,0
2010,NEW YORK,NY,4753783,1612724,2600900,540159
2010,NORTH CAROLINA,NC,2662549,1440913,1204635,17001
2010,NORTH DAKOTA,ND,236344,129802,106542,0
2010,OHIO,OH,3825274,2053075,1611112,161087
2010,OKLAHOMA,OK,792980,519563,221966,51451
2010,OREGON,OR,1429356,657007,733369,38980
2010,PENNSYLVANIA,PA,3956401,2034145,1882202,40054
2010,RHODE ISLAND,RI,335484,126951,185711,22822
2010,SOUTH CAROLINA,SC,1340189,753932,537323,48934
2010,SOUTH DAKOTA,SD,319426,153703,146589,19134
2010,TENNESSEE,TN,1559129,955078,541527,62524
2010,TEXAS,TX,4745545,3058203,1450150,237192
2010,UTAH,UT,640495,390969,218236,31290
2010,VERMONT,VT,238521,76403,154006,8112
2010,VIRGINIA,VA,2189841,1186098,911116,92627
2010,WASHINGTON,WA,2479409,1135166,1296502,47741
2010,WEST VIRGINIA,WV,514373,283085,227857,3431
2010,WISCONSIN,WI,2140482,1165761,938690,36031
2010,WYOMING,WY,190822,131661,45768,13393
