1996,ALABAMA,AL,1468693,785513,656047,27133
1996,ALASKA,AK,233700,138834,85114,9752
1996,ARIZONA,AZ,1356446,800917,521345,34184
1996,ARKANSAS,AR,863318,456033,395506,11779
1996,CALIFORNIA,CA,9480738,4291644,4706276,482818
1996,COLORADO,CO,1461249,832763,596575,31911
1996,CONNECTICUT,CT,1294335,547084,674307,72944
1996,DELAWARE,DE,266831,185577,73258,7996
1996,FLORIDA,FL,4692029,2639568,2036620,15841
1996,GEORGIA,GA,2163183,1151993,1011190,0
1996,HAWAII,HI,353169,135782,195910,21477
1996,IDAHO,ID,494026,289990,193524,10512
1996,ILLINOIS,IL,4127606,1812673,2267369,47564
1996,INDIANA,IN,2099077,1109066,930919,59092
1996,IOWA,IA,1200758,649959,532815,17984
1996,KANSAS,KS,1048878,591146,424984,32748
1996,KENTUCKY,KY,1238181,730739,507431,11
1996,LOUISIANA,LA,475158,135994,339164,0
1996,MAINE,ME,599800,211210,379184,9406
1996,MARYLAND,MD,1639245,762163,876658,424
1996,MASSACHUSETTS,MA,2408037,780032,1584479,43526
1996,MICHIGAN,MI,3699567,1678735,1945116,75716
1996,MINNESOTA,MN,2141216,894908,1179862,66446
1996,MISSISSIPPI,MS,904151,487988,397410,18753
1996,MISSOURI,MO,2115844,833190,1116201,166453
1996,MONTANA,MT,404426,211975,174516,17935
1996,NEBRASKA,NE,660789,450067,204432,6290
1996,NEVADA,NV,449785,248782,172823,28180
1996,NEW HAMPSHIRE,NH,490837,246896,221286,22655
1996,NEW JERSEY,NJ,2823159,1398900,1351762,72497
1996,NEW MEXICO,NM,548355,260961,271144,16250
1996,NEW YORK,NY,6431396,2038923,2918770,1473703
1996,NORTH CAROLINA,NC,2513540,1339515,1135731,38294
1996,NORTH DAKOTA,ND,263010,113684,144833,4493
1996,OHIO,OH,4390595,2192174,2033028,165393
1996,OKLAHOMA,OK,1180144,722998,430480,26666
1996,OREGON,OR,1335061,557525,724496,53040
1996,PENNSYLVANIA,PA,4316403,2037508,2222863,56032
1996,RHODE ISLAND,RI,359743,107657,240608,11478
1996,SOUTH CAROLINA,SC,1056834,682563,345010,29261
1996,SOUTH DAKOTA,SD,323203,186393,119547,17263
1996,TENNESSEE,TN,1764197,878640,847370,38187
1996,TEXAS,TX,5434096,2911007,2411350,111739
1996,UTAH,UT,663815,386309,264327,13179
1996,VERMONT,VT,254706,83021,23830,147855
1996,VIRGINIA,VA,2199097,1117187,1027020,54890
1996,WASHINGTON,WA,2174261,1020553,1129609,24099
1996,WEST VIRGINIA,WV,522368,63933,458435,0
1996,WISCONSIN,WI,2150327,1120819,1012327,17181
1996,WYOMING,WY,209983,116004,85724,8255
