1988,ALABAMA,AL,1178298,432232,722200,23866
1988,ALASKA,AK,192955,120595,71881,479
1988,ARIZONA,AZ,1124816,766111,321815,36890
1988,ARKANSAS,AR,605921,252756,353165,0
1988,CALIFORNIA,CA,9381240,4173715,4944646,262879
1988,COLORADO,CO,1315471,667091,645469,2911
1988,CONNECTICUT,CT,1340610,676817,660360,3433
1988,DELAWARE,DE,234517,76179,158338,0
1988,FLORIDA,FL,3047048,1615569,1430885,594
1988,GEORGIA,GA,1672178,556817,1115343,18
1988,HAWAII,HI,339828,96848,221196,21784
1988,IDAHO,ID,407434,203447,198284,5703
1988,ILLINOIS,IL,4343949,2022568,2317444,3937
1988,INDIANA,IN,2119958,1023124,1096834,0
1988,IOWA,IA,1188758,606647,580200,1911
1988,KANSAS,KS,932065,565308,366757,0
1988,KENTUCKY,KY,1104951,564433,534313,6205
1988,LOUISIANA,LA,204812,116244,88568,0
1988,MAINE,ME,554884,278351,276335,198
1988,MARYLAND,MD,1560984,624021,936963,0
1988,MASSACHUSETTS,MA,2370882,509360,1787467,74055
1988,MICHIGAN,MI,3456393,1604946,1824103,27344
1988,MINNESOTA,MN,1969090,809624,0,1159466
1988,MISSISSIPPI,MS,918119,307555,606715,3849
1988,MISSOURI,MO,2070186,909599,1148292,12295
1988,MONTANA,MT,365217,171870,193347,0
1988,NEBRASKA,NE,656278,425726,229524,1028
1988,NEVADA,NV,344173,159569,176927,7677
1988,NEW HAMPSHIRE,NH,429499,251566,176300,1633
1988,NEW JERSEY,NJ,2776104,1411840,1336325,27939
1988,NEW MEXICO,NM,449178,236263,209076,3839
1988,NEW YORK,NY,5505904,2249694,2870952,385258
1988,NORTH CAROLINA,NC,1984673,876362,1108311,0
1988,NORTH DAKOTA,ND,299982,84475,212583,2924
1988,OHIO,OH,4221979,2123098,2098271,610
1988,OKLAHOMA,OK,767205,361538,405667,0
1988,OREGON,OR,1023596,357701,664564,1331
1988,PENNSYLVANIA,PA,4197174,1744894,2442069,10211
1988,RHODE ISLAND,RI,390994,250724,140270,0
1988,SOUTH CAROLINA,SC,991372,439476,549652,2244
1988,SOUTH DAKOTA,SD,311916,88157,223759,0
1988,TENNESSEE,TN,1409321,536480,844210,28631
1988,TEXAS,TX,4669690,1834135,2735940,99615
1988,UTAH,UT,608668,341056,260123,7489
1988,VERMONT,VT,240131,98937,45330,95864
1988,VIRGINIA,VA,1890828,1076895,801831,12102
1988,WASHINGTON,WA,1731230,742844,988386,0
1988,WEST VIRGINIA,WV,568579,131963,436616,0
1988,WISCONSIN,WI,2035482,997265,1035249,2968
1988,WYOMING,WY,177651,118350,56527,2774
