2002,ALABAMA,AL,1268802,694606,507117,67079
2002,ALASKA,AK,227725,169685,39357,18683
2002,ARIZONA,AZ,1194400,681922,472135,40343
2002,ARKANSAS,AR,688276,283739,392086,12451
2002,CALIFORNIA,CA,7258417,3225666,3731081,301670
2002,COLORADO,CO,1397088,594147,589463,213478
2002,CONNECTICUT,CT,989309,465982,509036,14291
2002,DELAWARE,DE,228405,164605,61011,2789
2002,FLORIDA,FL,3766564,2161353,1537126,68085
2002,GEORGIA,GA,1918917,1104622,814295,0
2002,HAWAII,HI,359984,116693,232344,10947
2002,IDAHO,ID,405023,256348,138038,10637
2002,ILLINOIS,IL,3429136,1657183,1740541,31412
2002,INDIANA,IN,1332895,745613,554315,32967
2002,IOWA,IA,1012622,546382,453550,12690
2002,KANSAS,KS,829890,536026,259911,33953
2002,KENTUCKY,KY,1094242,693860,350924,49458
2002,LOUISIANA,LA,1140163,667702,390644,81817
2002,MAINE,ME,495294,205780,289514,0
2002,MARYLAND,MD,1659113,752911,904250,1952
2002,MASSACHUSETTS,MA,2220326,290484,1528634,401208
2002,MICHIGAN,MI,3055897,1474178,1507174,74545
2002,MINNESOTA,MN,2201638,816278,82575,1302785
2002,MISSISSIPPI,MS,677636,338817,320157,18662
2002,MISSOURI,MO,1853563,985905,829177,38481
2002,MONTANA,MT,331321,214100,108233,8988
2002,NEBRASKA,NE,473814,386869,46843,40102
2002,NEVADA,NV,501853,301100,171160,29593
2002,NEW HAMPSHIRE,NH,443443,254797,175905,12741
2002,NEW JERSEY,NJ,2006059,933964,1030204,41891
2002,NEW MEXICO,NM,437495,175342,262071,82
2002,NEW YORK,NY,4701009,1525771,1777688,1397550
2002,NORTH CAROLINA,NC,2244149,1209033,970716,64400
2002,NORTH DAKOTA,ND,231030,109957,121073,0
2002,OHIO,OH,3158023,1775555,1331614,50854
2002,OKLAHOMA,OK,1001852,546832,391927,63093
2002,OREGON,OR,1240315,528997,676920,34398
2002,PENNSYLVANIA,PA,3310313,1859270,1348665,102378
2002,RHODE ISLAND,RI,328743,97137,224676,6930
2002,SOUTH CAROLINA,SC,984415,569267,344972,70176
2002,SOUTH DAKOTA,SD,336691,180023,153551,3117
2002,TENNESSEE,TN,1529390,770510,708375,50505
2002,TEXAS,TX,4295210,2290723,1885178,119309
2002,UTAH,UT,557153,321986,221401,13766
2002,VERMONT,VT,225255,72813,0,152442
2002,VIRGINIA,VA,1516482,955673,440478,120331
2002,WASHINGTON,WA,1739116,778922,907440,52754
2002,WEST VIRGINIA,WV,399949,135505,264124,320
2002,WISCONSIN,WI,1637546,889146,676925,71475
2002,WYOMING,WY,182152,110229,65961,5962
2002,INDIANA,IN,188452,95081,86253,7118
2002,LOUISIANA,LA,184657,125965,57547,1145
