1996,ALABAMA,AL,1,63,41,US HOUSE,1,gen,False,False,SONNY CALLAHAN,REPUBLICAN,False,TOTAL,132206,205417,False,20201202,False
1996,ALABAMA,AL,1,63,41,US HOUSE,2,gen,False,False,TERRY EVERETT,REPUBLICAN,False,TOTAL,132563,209793,False,20201202,False
1996,ALABAMA,AL,1,63,41,US HOUSE,3,gen,False,False,BOB RILEY,REPUBLICAN,False,TOTAL,98353,195047,False,20201202,False
1996,ALABAMA,AL,1,63,41,US HOUSE,4,gen,False,False,ROBERT B. ADERHOLT,REPUBLICAN,False,TOTAL,102741,205917,False,20201202,False
1996,ALABAMA,AL,1,63,41,US HOUSE,5,gen,False,False,ROBERT E (BUD) CRAMER JR.,DEMOCRAT,False,TOTAL,114442,205547,False,20201202,False
1996,ALABAMA,AL,1,63,41,US HOUSE,6,gen,False,False,SPENCER BACHUS,REPUBLICAN,False,TOTAL,180781,254859,False,20201202,False
1996,ALABAMA,AL,1,63,41,US HOUSE,7,gen,False,False,EARL F. HILLIARD,DEMOCRAT,False,TOTAL,136651,192113,False,20201202,False
1996,ALASKA,AK,2,94,81,US HOUSE,0,gen,False,False,DON YOUNG,REPUBLICAN,False,TOTAL,138834,233700,False,20201202,False
1996,ARIZONA,AZ,4,86,61,US HOUSE,1,gen,False,False,MATT SALMON,REPUBLICAN,False,TOTAL,135634,225372,False,20201202,False
1996,ARIZONA,AZ,4,86,61,US HOUSE,2,gen,False,False,ED PASTOR,DEMOCRAT,False,TOTAL,81982,126101,False,20201202,False
1996,ARIZONA,AZ,4,86,61,US HOUSE,3,gen,False,False,BOB STUMP,REPUBLICAN,False,TOTAL,175231,263445,False,20201202,False
1996,ARIZONA,AZ,4,86,61,US HOUSE,4,gen,False,False,JOHN B. SHADEGG,REPUBLICAN,False,TOTAL,150486,225343,False,20201202,False
1996,ARIZONA,AZ,4,86,61,US HOUSE,5,gen,False,False,JIM KOLBE,REPUBLICAN,False,TOTAL,179349,260898,False,20201202,False
1996,ARIZONA,AZ,4,86,61,US HOUSE,6,gen,False,False,J. D. HAYWORTH,REPUBLICAN,False,TOTAL,121431,255287,False,20201202,False
1996,ARKANSAS,AR,5,71,42,US HOUSE,1,gen,False,False,MARION BERRY,DEMOCRAT,False,TOTAL,105280,199450,False,20201202,False
1996,ARKANSAS,AR,5,71,42,US HOUSE,2,gen,False,False,VIC SNYDER,DEMOCRAT,False,TOTAL,114841,219389,False,20201202,False
1996,ARKANSAS,AR,5,71,42,US HOUSE,3,gen,False,False,ASA HUTCHINSON,REPUBLICAN,False,TOTAL,137093,246132,False,20201202,False
