1976,ALABAMA,AL,984181,3,4,0
1976,ALASKA,AK,118208,1,0,0
1976,ARIZONA,AZ,729002,2,2,0
1976,ARKANSAS,AR,336390,1,2,0
1976,CALIFORNIA,CA,7442501,14,29,0
1976,COLORADO,CO,1020989,2,3,0
1976,CONNECTICUT,CT,1348472,2,4,0
1976,DELAWARE,DE,215085,1,0,0
1976,FLORIDA,FL,2082531,5,7,0
1976,GEORGIA,GA,1252298,0,10,0
1976,HAWAII,HI,293701,0,2,0
1976,IDAHO,ID,341907,2,0,0
1976,ILLINOIS,IL,4366051,12,12,0
1976,INDIANA,IN,2103188,3,8,0
1976,IOWA,IA,1242102,2,4,0
1976,KANSAS,KS,909291,3,2,0
1976,KENTUCKY,KY,988948,2,5,0
1976,LOUISIANA,LA,1014337,2,6,0
1976,MAINE,ME,473175,2,0,0
1976,MARYLAND,MD,1315871,3,5,0
1976,MASSACHUSETTS,MA,2345384,2,10,0
1976,MICHIGAN,MI,3431898,8,11,0
1976,MINNESOTA,MN,1794327,3,5,0
1976,MISSISSIPPI,MS,636538,2,3,0
1976,MISSOURI,MO,1904809,2,8,0
1976,MONTANA,MT,320905,1,1,0
1976,NEBRASKA,NE,601808,2,1,0
1976,NEVADA,NV,199863,0,1,0
1976,NEW HAMPSHIRE,NH,324945,1,1,0
1976,NEW JERSEY,NJ,2810793,4,11,0
1976,NEW MEXICO,NM,401240,1,1,0
1976,NEW YORK,NY,5990696,12,27,0
1976,NORTH CAROLINA,NC,1571427,2,9,0
1976,NORTH DAKOTA,ND,289881,1,0,0
1976,OHIO,OH,3841754,13,10,0
1976,OKLAHOMA,OK,1067924,1,5,0
1976,OREGON,OR,926664,0,4,0
1976,PENNSYLVANIA,PA,4434255,7,18,0
1976,RHODE ISLAND,RI,388914,0,2,0
1976,SOUTH CAROLINA,SC,783524,1,5,0
1976,SOUTH DAKOTA,SD,294971,2,0,0
1976,TENNESSEE,TN,1250912,3,5,0
1976,TEXAS,TX,3662918,2,22,0
1976,UTAH,UT,543831,1,1,0
1976,VERMONT,VT,184783,1,0,0
1976,VIRGINIA,VA,1462822,6,4,0
1976,WASHINGTON,WA,1425602,1,6,0
1976,WEST VIRGINIA,WV,673428,0,4,0
1976,WISCONSIN,WI,1962255,2,7,0
1976,WYOMING,WY,151868,0,1,0
