2016,ALABAMA,AL,1889685,6,1,0
2016,ALASKA,AK,308198,1,0,0
2016,ARIZONA,AZ,2412064,5,4,0
2016,ARKANSAS,AR,1068577,4,0,0
2016,CALIFORNIA,CA,13414018,14,39,0
2016,COLORADO,CO,2701438,4,3,0
2016,CONNECTICUT,CT,1262258,0,4,0
2016,DELAWARE,DE,420617,0,1,0
2016,FLORIDA,FL,8837426,16,11,0
2016,GEORGIA,GA,3772862,10,4,0
2016,HAWAII,HI,437664,0,2,0
2016,IDAHO,ID,681594,2,0,0
2016,ILLINOIS,IL,5241767,7,11,0
2016,INDIANA,IN,2658367,7,2,0
2016,IOWA,IA,1515555,3,1,0
2016,KANSAS,KS,1173736,4,0,0
2016,KENTUCKY,KY,1765376,5,1,0
2016,LOUISIANA,LA,1749021,5,1,0
2016,MAINE,ME,771828,1,1,0
2016,MARYLAND,MD,2707745,1,7,0
2016,MASSACHUSETTS,MA,3378801,0,9,0
2016,MICHIGAN,MI,4670905,9,5,0
2016,MINNESOTA,MN,2860389,3,5,0
2016,MISSISSIPPI,MS,1182273,3,1,0
2016,MISSOURI,MO,2750079,6,2,0
2016,MONTANA,MT,507831,1,0,0
2016,NEBRASKA,NE,788266,3,0,0
2016,NEVADA,NV,1078497,1,3,0
2016,NEW HAMPSHIRE,NH,716493,0,2,0
2016,NEW JERSEY,NJ,3463311,5,7,0
2016,NEW MEXICO,NM,780126,1,2,0
2016,NEW YORK,NY,7800361,9,18,0
2016,NORTH CAROLINA,NC,4598458,10,3,0
2016,NORTH DAKOTA,ND,338459,1,0,0
2016,OHIO,OH,5218355,12,4,0
2016,OKLAHOMA,OK,1133245,5,0,0
2016,OREGON,OR,1911865,1,4,0
2016,PENNSYLVANIA,PA,5743978,13,5,0
2016,RHODE ISLAND,RI,431519,0,2,0
2016,SOUTH CAROLINA,SC,2011746,6,1,0
2016,SOUTH DAKOTA,SD,369973,1,0,0
2016,TENNESSEE,TN,2391061,7,2,0
2016,TEXAS,TX,8528526,25,11,0
2016,UTAH,UT,1114144,4,0,0
2016,VERMONT,VT,320467,0,1,0
2016,VIRGINIA,VA,3781568,7,4,0
2016,WASHINGTON,WA,3141035,4,6,0
2016,WEST VIRGINIA,WV,686349,3,0,0
2016,WISCONSIN,WI,2773662,5,3,0
2016,WYOMING,WY,258788,1,0,0
2016,CONNECTICUT,CT,312925,0,1,0
