1996,ALABAMA,AL,1468693,5,2,0
1996,ALASKA,AK,233700,1,0,0
1996,ARIZONA,AZ,1356446,5,1,0
1996,ARKANSAS,AR,863318,2,2,0
1996,CALIFORNIA,CA,9480738,23,29,0
1996,COLORADO,CO,1461249,4,2,0
1996,CONNECTICUT,CT,1294335,2,4,0
1996,DELAWARE,DE,266831,1,0,0
1996,FLORIDA,FL,4692029,15,8,0
1996,GEORGIA,GA,2163183,8,3,0
1996,HAWAII,HI,353169,0,2,0
1996,IDAHO,ID,494026,2,0,0
1996,ILLINOIS,IL,4127606,10,10,0
1996,INDIANA,IN,2099077,6,4,0
1996,IOWA,IA,1200758,4,1,0
1996,KANSAS,KS,1048878,4,0,0
1996,KENTUCKY,KY,1238181,5,1,0
1996,LOUISIANA,LA,475155,3,1,0
1996,MAINE,ME,599800,0,2,0
1996,MARYLAND,MD,1639245,4,4,0
1996,MASSACHUSETTS,MA,2408037,0,10,0
1996,MICHIGAN,MI,3699567,6,10,0
1996,MINNESOTA,MN,2141216,2,6,0
1996,MISSISSIPPI,MS,904151,3,2,0
1996,MISSOURI,MO,2115844,3,5,1
1996,MONTANA,MT,404426,1,0,0
1996,NEBRASKA,NE,660789,3,0,0
1996,NEVADA,NV,449785,2,0,0
1996,NEW HAMPSHIRE,NH,490837,2,0,0
1996,NEW JERSEY,NJ,2823159,7,6,0
1996,NEW MEXICO,NM,548355,2,1,0
1996,NEW YORK,NY,6431396,11,20,0
1996,NORTH CAROLINA,NC,2513540,6,6,0
1996,NORTH DAKOTA,ND,263010,0,1,0
1996,OHIO,OH,4390595,11,8,0
1996,OKLAHOMA,OK,1180144,6,0,0
1996,OREGON,OR,1335061,1,4,0
1996,PENNSYLVANIA,PA,4316403,10,11,0
1996,RHODE ISLAND,RI,359743,0,2,0
1996,SOUTH CAROLINA,SC,1056834,4,2,0
1996,SOUTH DAKOTA,SD,323203,1,0,0
1996,TENNESSEE,TN,1764197,5,4,0
1996,TEXAS,TX,6289134,20,20,0
1996,UTAH,UT,663815,3,0,0
1996,VERMONT,VT,254706,0,0,1
1996,VIRGINIA,VA,2199097,5,6,0
1996,WASHINGTON,WA,2174261,6,3,0
1996,WEST VIRGINIA,WV,522368,0,3,0
1996,WISCONSIN,WI,2150327,4,5,0
1996,WYOMING,WY,209983,1,0,0
